book_name,name,llm_classification,total_adjectives,top_adjectives,adjectives
The_Yellow_Wallpaper,chloe,1,4,"old:2, jes'gwine:1, simple:1","{""jes'gwine"": 1, 'simple': 1, 'old': 2}"
The_Yellow_Wallpaper,dorothy,1,2,"prim:1, grim:1","{'prim': 1, 'grim': 1}"
The_Yellow_Wallpaper,harris,2,2,"dead:1, right:1","{'dead': 1, 'right': 1}"
The_Yellow_Wallpaper,he,2,71,"able:6, unable:5, dead:4, asleep:4, glad:3","{'able': 6, 'agitated': 2, 'glad': 3, 'young': 1, 'fond': 2, 'brave': 2, 'tender': 2, 'dead': 4, 'sorry': 2, 'sure': 2, 'surprised': 2, 'certain': 1, 'terrified': 1, 'insipid': 2, 'low': 2, 'much': 2, 'older': 1, 'angry': 2, 'unable': 5, 'likely': 2, 'impressed': 2, 'awkward': 2, 'ignoble': 2, 'true': 2, 'mad': 2, 'old': 2, 'apt': 1, 'tired': 2, 'aware': 2, 'asleep': 4, 'sighted': 2, 'afraid': 2}"
The_Yellow_Wallpaper,jocelyn,1,1,worshipful:1,{'worshipful': 1}
The_Yellow_Wallpaper,miles,2,2,"cross:1, several:1","{'cross': 1, 'several': 1}"
The_Yellow_Wallpaper,nelly,1,3,"pale:1, senior:1, little:1","{'pale': 1, 'senior': 1, 'little': 1}"
The_Yellow_Wallpaper,pocahontas,1,1,married:1,{'married': 1}
The_Yellow_Wallpaper,sailor ben,2,3,"blue:1, determined:1, wise:1","{'blue': 1, 'determined': 1, 'wise': 1}"
The_Yellow_Wallpaper,sam,2,8,"little:5, black:3","{'little': 5, 'black': 3}"
The_Yellow_Wallpaper,silas,2,1,poor:1,{'poor': 1}
The_Yellow_Wallpaper,squall,2,1,sudden:1,{'sudden': 1}
The_Yellow_Wallpaper,wallace,2,15,"little:7, poor:5, last:1, absent:1, safe:1","{'little': 7, 'last': 1, 'absent': 1, 'poor': 5, 'safe': 1}"
The_Yellow_Wallpaper,wednesday,1,1,following:1,{'following': 1}
Mary_Barton,alonso,2,1,sure:1,{'sure': 1}
Mary_Barton,asia,1,1,eastern:1,{'eastern': 1}
Mary_Barton,chanca,1,1,certain:1,{'certain': 1}
Mary_Barton,christopher,2,3,"older:1, younger:1, able:1","{'older': 1, 'younger': 1, 'able': 1}"
Mary_Barton,domingo,2,1,beautiful:1,{'beautiful': 1}
Mary_Barton,ferdinand,2,4,"interested:1, distressed:1, cold:1, hard:1","{'interested': 1, 'distressed': 1, 'cold': 1, 'hard': 1}"
Mary_Barton,hope,1,4,"glad:1, fine:1, high:1, disappointed:1","{'glad': 1, 'fine': 1, 'high': 1, 'disappointed': 1}"
Mary_Barton,isabella,1,2,"present:1, eager:1","{'present': 1, 'eager': 1}"
Mary_Barton,juan perez,2,1,prior:1,{'prior': 1}
Mary_Barton,junna,1,1,western:1,{'western': 1}
Mary_Barton,marco,2,1,close:1,{'close': 1}
Mary_Barton,nina,1,4,little:4,{'little': 4}
Mary_Barton,ovando,2,5,"inactive:1, satisfied:1, indignant:1, careless:1, unwilling:1","{'inactive': 1, 'satisfied': 1, 'indignant': 1, 'careless': 1, 'unwilling': 1}"
War_of_the_Worlds,he,2,55,"dead:4, excited:2, full:2, alone:2, unsuccessful:2","{'excited': 2, 'full': 2, 'alone': 2, 'unsuccessful': 2, 'deaf': 2, 'dead': 4, 'hatless': 2, 'calmer': 2, 'alarmed': 2, 'dirty': 2, 'white': 2, 'able': 2, 'anxious': 2, 'restless': 2, 'weary': 2, 'amazed': 2, 'terrified': 2, 'fascinated': 2, 'visible': 2, 'silent': 2, 'motionless': 2, 'enthusiastic': 2, 'generous': 2, 'inclined': 2, 'southern': 1, 'optimistic': 2, 'black': 2}"
War_of_the_Worlds,mark,2,3,"black:1, faint:1, dark:1","{'black': 1, 'faint': 1, 'dark': 1}"
War_of_the_Worlds,ray,2,3,"terrible:2, light:1","{'light': 1, 'terrible': 2}"
War_of_the_Worlds,samson,2,1,mechanical:1,{'mechanical': 1}
A_Street_Cat_Named_Bob,angel,1,3,"different:1, busy:1, alive:1","{'different': 1, 'busy': 1, 'alive': 1}"
A_Street_Cat_Named_Bob,bob,2,26,"right:3, old:2, fine:2, smart:2, brighter:1","{'brighter': 1, 'able': 1, 'old': 2, 'fit': 1, 'hungry': 1, 'unusual': 1, 'uncertain': 1, 'fine': 2, 'warm': 1, 'distressed': 1, 'sure': 1, 'stupid': 1, 'reluctant': 1, 'amazing': 1, 'right': 3, 'sick': 1, 'good': 1, 'hot': 1, 'smart': 2, 'fond': 1, 'popular': 1}"
A_Street_Cat_Named_Bob,dylan,2,1,fine:1,{'fine': 1}
A_Street_Cat_Named_Bob,kurt cobain,2,1,next:1,{'next': 1}
A_Street_Cat_Named_Bob,nick,2,1,better:1,{'better': 1}
A_Street_Cat_Named_Bob,rosemary,1,1,good:1,{'good': 1}
A_Street_Cat_Named_Bob,stan,2,1,latter:1,{'latter': 1}
A_Street_Cat_Named_Bob,tom,2,2,"curious:1, large:1","{'curious': 1, 'large': 1}"
Hound_of_the_Baskervilles,charles,2,11,"poor:3, about:2, fond:1, rich:1, kind:1","{'about': 2, 'poor': 3, 'fond': 1, 'rich': 1, 'kind': 1, 'dead': 1, 'old': 1, 'superstitious': 1}"
Hound_of_the_Baskervilles,charles baskerville,2,2,late:2,{'late': 2}
Hound_of_the_Baskervilles,henry,2,10,"alive:1, last:1, worse:1, delighted:1, angry:1","{'alive': 1, 'last': 1, 'worse': 1, 'delighted': 1, 'angry': 1, 'interested': 1, 'instant': 1, 'true': 1, 'open': 1, 'pleased': 1}"
Hound_of_the_Baskervilles,holmes,2,14,"dear:3, silent:1, able:1, interested:1, right:1","{'silent': 1, 'able': 1, 'interested': 1, 'dear': 3, 'right': 1, 'troubling': 1, 'instant': 1, 'round': 1, 'interesting': 1, 'afoot': 1, 'loath': 1, 'next': 1}"
Hound_of_the_Baskervilles,hugo,2,3,"wicked:2, old:1","{'old': 1, 'wicked': 2}"
Hound_of_the_Baskervilles,mire,1,12,"great:10, impassable:1, treacherous:1","{'great': 10, 'impassable': 1, 'treacherous': 1}"
Hound_of_the_Baskervilles,mortimer,2,3,"visible:1, delirious:1, poor:1","{'visible': 1, 'delirious': 1, 'poor': 1}"
Hound_of_the_Baskervilles,rodger,2,1,third:1,{'third': 1}
Hound_of_the_Baskervilles,tor,2,2,"stranger:1, black:1","{'stranger': 1, 'black': 1}"
The_Awakening,armand,2,2,"human:1, dear:1","{'human': 1, 'dear': 1}"
The_Awakening,bonne,1,1,able:1,{'able': 1}
The_Awakening,brantain,2,3,"insignificant:1, unattractive:1, rich:1","{'insignificant': 1, 'unattractive': 1, 'rich': 1}"
The_Awakening,celestine,1,3,"old:2, awake:1","{'old': 2, 'awake': 1}"
The_Awakening,clementine,1,2,"old:1, black:1","{'old': 1, 'black': 1}"
The_Awakening,edmond,2,1,dead:1,{'dead': 1}
The_Awakening,edna,1,24,"glad:2, sleepy:2, tired:2, embarrassed:1, fond:1","{'embarrassed': 1, 'fond': 1, 'asleep': 1, 'little': 1, 'lonely': 1, 'glad': 2, 'amiable': 1, 'dear': 1, 'depressed': 1, 'insolent': 1, 'distinguished': 1, 'anxious': 1, 'frank': 1, 'last': 1, 'sleepy': 2, 'tired': 2, 'restless': 1, 'excited': 1, 'sane': 1, 'good': 1, 'faint': 1}"
The_Awakening,ellen,1,1,afraid:1,{'afraid': 1}
The_Awakening,farival,1,6,"old:5, indignant:1","{'old': 5, 'indignant': 1}"
The_Awakening,folle,1,1,sorry:1,{'sorry': 1}
The_Awakening,gaston,2,2,"mute:1, receptive:1","{'mute': 1, 'receptive': 1}"
The_Awakening,lizette,1,1,old:1,{'old': 1}
The_Awakening,madonna,1,1,faultless:1,{'faultless': 1}
The_Awakening,mandelet,1,1,afraid:1,{'afraid': 1}
The_Awakening,margaret,1,2,"effusive:1, practical:1","{'effusive': 1, 'practical': 1}"
The_Awakening,octavie,1,2,fair:2,{'fair': 2}
The_Awakening,pauline,1,5,"unmarried:1, poor:1, little:1, excited:1, asleep:1","{'unmarried': 1, 'poor': 1, 'little': 1, 'excited': 1, 'asleep': 1}"
The_Awakening,robert,2,7,"interested:1, full:1, insulting:1, abusive:1, old:1","{'interested': 1, 'full': 1, 'insulting': 1, 'abusive': 1, 'old': 1, 'asleep': 1, 'sweet': 1}"
The_Awakening,robert lebrun,2,1,young:1,{'young': 1}
The_Awakening,santien,2,1,old:1,{'old': 1}
The_Awakening,susie,1,2,"old:1, lame:1","{'old': 1, 'lame': 1}"
The_Awakening,tavie,1,1,poor:1,{'poor': 1}
The_Awakening,victor,2,3,"proud:1, hilarious:1, surprised:1","{'proud': 1, 'hilarious': 1, 'surprised': 1}"
The_Awakening,zandrine,1,1,true:1,{'true': 1}
Little_Men,albert,2,1,sorry:1,{'sorry': 1}
Little_Men,alexandra,1,3,"excited:1, balanced:1, happy:1","{'excited': 1, 'balanced': 1, 'happy': 1}"
Little_Men,aringabella,1,1,parrot:1,{'parrot': 1}
Little_Men,cyril the spider,2,1,clear:1,{'clear': 1}
Little_Men,david,2,1,old:1,{'old': 1}
Little_Men,dobbin,2,1,ol':1,"{""ol'"": 1}"
Little_Men,gramps,2,1,ol':1,"{""ol'"": 1}"
Little_Men,granddaughter,1,1,old:1,{'old': 1}
Little_Men,grandma,1,2,great:2,{'great': 2}
Little_Men,grandmas,1,1,older:1,{'older': 1}
Little_Men,grandpa,2,4,"original:1, surrogate:1, serious:1, mumble:1","{'original': 1, 'surrogate': 1, 'serious': 1, 'mumble': 1}"
Little_Men,joshua,2,1,old:1,{'old': 1}
Little_Men,leah,1,2,"restless:1, other:1","{'restless': 1, 'other': 1}"
Little_Men,roger,2,2,"awake:1, polite:1","{'awake': 1, 'polite': 1}"
Little_Men,sarah,1,1,close:1,{'close': 1}
Little_Men,stobey,2,1,lucky:1,{'lucky': 1}
Little_Men,suzanne,1,2,"asleep:1, silent:1","{'asleep': 1, 'silent': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,aleidine,1,1,right:1,{'right': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,ally,1,1,dependable:1,{'dependable': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,bedona,1,1,youngest:1,{'youngest': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,betriese,1,1,weakened:1,{'weakened': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,brudstath,2,1,simpler:1,{'simpler': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,clothild,1,1,first:1,{'first': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,denarva,1,1,dead:1,{'dead': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,donmata,2,2,"kind:1, right:1","{'kind': 1, 'right': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,edvart,2,1,sure:1,{'sure': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,erica,1,1,right:1,{'right': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,ermendo,2,4,"sixth:1, close:1, silent:1, loyal:1","{'sixth': 1, 'close': 1, 'silent': 1, 'loyal': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,ermuna,1,6,"apparent:1, safe:1, welcome:1, silent:1, right:1","{'apparent': 1, 'safe': 1, 'welcome': 1, 'silent': 1, 'right': 1, 'cruel': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,ersyris,1,1,many:1,{'many': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,estina,1,1,safe:1,{'safe': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,faith,1,3,"dominant:1, new:1, everlasting:1","{'dominant': 1, 'new': 1, 'everlasting': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,fruma,1,1,captive:1,{'captive': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,fynch,2,4,"polite:1, alone:1, hopeful:1, silent:1","{'polite': 1, 'alone': 1, 'hopeful': 1, 'silent': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,gaspart,2,1,third:1,{'third': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,glorian ii,1,1,glorian:1,{'glorian': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,grace,1,2,same:2,{'same': 2}
Roots_of_Chaos_3_Among_the_Burning_Flowers,harlowe,1,3,"glad:1, married:1, loose:1","{'glad': 1, 'married': 1, 'loose': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,he,2,69,"cold:4, able:4, asleep:4, angry:3, hale:2","{'hale': 2, 'well': 2, 'sovereign': 2, 'full': 2, 'thoughtful': 2, 'old': 2, 'unkind': 2, 'cold': 4, 'superstitious': 2, 'tall': 2, 'slain': 1, 'angry': 3, 'rich': 2, 'lucky': 2, 'blue': 2, 'ready': 2, 'next': 1, 'capable': 2, 'complicit': 2, 'blind': 2, 'dead': 2, 'able': 4, 'asleep': 4, 'immense': 2, 'weak': 2, 'large': 2, 'serious': 2, 'unwell': 2, 'cruel': 1, 'loyal': 1, 'larger': 2, 'unworthy': 2, 'eldest': 2}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,henselt,2,1,restless:1,{'restless': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,hope,1,6,"foolish:1, happy:1, worse:1, little:1, only:1","{'foolish': 1, 'happy': 1, 'worse': 1, 'little': 1, 'only': 1, 'false': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,inys,1,1,troubling:1,{'troubling': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,jondu,2,1,right:1,{'right': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,king sigoso,2,5,"hard:1, sharp:1, complicit:1, old:1, close:1","{'hard': 1, 'sharp': 1, 'complicit': 1, 'old': 1, 'close': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,leovart,2,1,asleep:1,{'asleep': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,liuthe,2,1,right:1,{'right': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,liyat,1,4,"tense:1, stiff:1, open:1, right:1","{'tense': 1, 'stiff': 1, 'open': 1, 'right': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,marosa,1,20,"sure:2, afraid:2, old:1, trueborn:1, frightened:1","{'old': 1, 'sure': 2, 'afraid': 2, 'trueborn': 1, 'frightened': 1, 'strong': 1, 'high': 1, 'niece': 1, 'young': 1, 'safe': 1, 'alive': 1, 'well': 1, 'silent': 1, 'able': 1, 'slow': 1, 'speechless': 1, 'certain': 1, 'free': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,melaugo,1,14,"uphill:1, slow:1, weak:1, young:1, stubborn:1","{'uphill': 1, 'slow': 1, 'weak': 1, 'young': 1, 'stubborn': 1, 'sure': 1, 'interested': 1, 'ready': 1, 'softer': 1, 'open': 1, 'incredible': 1, 'impressed': 1, 'exhausted': 1, 'numb': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,orentico,2,1,younger:1,{'younger': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,priessa,1,8,"dry:1, same:1, breathless:1, flushed:1, able:1","{'dry': 1, 'same': 1, 'breathless': 1, 'flushed': 1, 'able': 1, 'good': 1, 'pale': 1, 'about': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,queen jillian,1,1,late:1,{'late': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,rose,1,2,"far:1, distant:1","{'far': 1, 'distant': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,sabran,1,4,"kind:1, unwed:1, heirless:1, glad:1","{'kind': 1, 'unwed': 1, 'heirless': 1, 'glad': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,sahar,1,2,"tired:1, dead:1","{'tired': 1, 'dead': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,samani,2,1,black:1,{'black': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,sigoso,2,4,"mad:1, drunk:1, true:1, devout:1","{'mad': 1, 'drunk': 1, 'true': 1, 'devout': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,suylos,2,2,"loose:1, furious:1","{'loose': 1, 'furious': 1}"
Roots_of_Chaos_3_Among_the_Burning_Flowers,vardya,1,1,disciplined:1,{'disciplined': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,yscabel afleytan,2,1,last:1,{'last': 1}
Roots_of_Chaos_3_Among_the_Burning_Flowers,yscalin,2,5,"first:2, mine:1, faithful:1, safe:1","{'first': 2, 'mine': 1, 'faithful': 1, 'safe': 1}"
Silas_Marner,aaron,2,4,"little:2, small:1, wiser:1","{'small': 1, 'little': 2, 'wiser': 1}"
Silas_Marner,bryce,2,2,"old:1, aware:1","{'old': 1, 'aware': 1}"
Silas_Marner,cass,1,1,free:1,{'free': 1}
Silas_Marner,chance,2,4,"good:1, long:1, favourable:1, blessed:1","{'good': 1, 'long': 1, 'favourable': 1, 'blessed': 1}"
Silas_Marner,dolly,1,2,"afraid:1, long:1","{'afraid': 1, 'long': 1}"
Silas_Marner,dowlas,2,1,eager:1,{'eager': 1}
Silas_Marner,dunsey,2,1,remarkable:1,{'remarkable': 1}
Silas_Marner,dunstan,2,6,"sure:3, independent:1, tired:1, instant:1","{'sure': 3, 'independent': 1, 'tired': 1, 'instant': 1}"
Silas_Marner,eppie,1,13,"old:2, naughty:2, good:1, clean:1, little:1","{'old': 2, 'naughty': 2, 'good': 1, 'clean': 1, 'little': 1, 'sure': 1, 'aware': 1, 'last': 1, 'strongest': 1, 'joyful': 1, 'alarmed': 1}"
Silas_Marner,godfrey,2,26,"silent:2, likely:2, eldest:1, coloured:1, open:1","{'eldest': 1, 'coloured': 1, 'open': 1, 'hopeful': 1, 'hesitating': 1, 'silent': 2, 'ready': 1, 'sure': 1, 'fond': 1, 'fashioned': 1, 'uncomfortable': 1, 'artful': 1, 'conscious': 1, 'delighted': 1, 'glad': 1, 'dear': 1, 'likely': 2, 'good': 1, 'insensible': 1, 'lonely': 1, 'unequal': 1, 'little': 1, 'angry': 1, 'last': 1}"
Silas_Marner,goliath,2,1,affectionate:1,{'affectionate': 1}
Silas_Marner,gunn,2,1,other:1,{'other': 1}
Silas_Marner,he,2,124,"sure:6, silent:6, likely:5, ill:4, unable:4","{'ill': 4, 'worth': 1, 'faultless': 2, 'asleep': 2, 'about': 3, 'sure': 6, 'angry': 1, 'withered': 2, 'yellow': 2, 'alone': 1, 'able': 2, 'certain': 1, 'glad': 2, 'warm': 2, 'likely': 5, 'confused': 2, 'surprised': 2, 'hurt': 2, 'hard': 2, 'fond': 1, 'guilty': 2, 'unable': 4, 'short': 1, 'critical': 2, 'unprepared': 2, 'relieved': 2, 'ashamed': 2, 'susceptible': 1, 'un': 2, 'direct': 2, 'simple': 2, 'silent': 6, 'anxious': 3, 'grateful': 1, 'irritable': 2, 'uncommon': 2, 'piert': 2, 'merry': 2, 'happy': 2, 'oblivious': 2, 'bold': 1, 'aware': 2, 'lipped': 2, 'sober': 4, 'eager': 2, 'sharp': 1, 'busy': 1, 'helpless': 2, 'uneasy': 2, 'undivided': 2, 'fuller': 2, 'regular': 1, 'good': 1, 'older': 1, 'unnoticed': 2, 'full': 2, 'prepared': 1, 'mute': 2, 'industrious': 2, 'old': 2}"
Silas_Marner,jem,1,1,poor:1,{'poor': 1}
Silas_Marner,joseph,2,1,drab:1,{'drab': 1}
Silas_Marner,macey,1,3,"old:2, funny:1","{'funny': 1, 'old': 2}"
Silas_Marner,marner,2,11,"aware:1, welcome:1, guilty:1, alive:1, poor:1","{'aware': 1, 'welcome': 1, 'guilty': 1, 'alive': 1, 'poor': 1, 'silent': 1, 'better': 1, 'common': 1, 'same': 1, 'young': 1, 'justifiable': 1}"
Silas_Marner,nancy,1,22,"sweet:2, silent:2, near:1, safe:1, convinced:1","{'sweet': 2, 'near': 1, 'safe': 1, 'convinced': 1, 'careful': 1, 'complete': 1, 'ashamed': 1, 'proud': 1, 'capable': 1, 'wonderful': 1, 'kimble': 1, 'agitated': 1, 'hearted': 1, 'quiet': 1, 'firm': 1, 'cruel': 1, 'unmurmuring': 1, 'silent': 2, 'pale': 1, 'tremulous': 1}"
Silas_Marner,nay,1,1,invisible:1,{'invisible': 1}
Silas_Marner,osgood,2,1,aunt:1,{'aunt': 1}
Silas_Marner,priscilla,1,3,"round:1, clumsy:1, indifferent:1","{'round': 1, 'clumsy': 1, 'indifferent': 1}"
Silas_Marner,sarah,1,1,married:1,{'married': 1}
Silas_Marner,silas,2,15,"poor:7, sane:1, honest:1, unsuspecting:1, mute:1","{'sane': 1, 'honest': 1, 'unsuspecting': 1, 'mute': 1, 'poor': 7, 'conscious': 1, 'unaccustomed': 1, 'pretty': 1, 'ill': 1}"
Silas_Marner,solomon,2,2,"impatient:1, aye:1","{'impatient': 1, 'aye': 1}"
Silas_Marner,squire cass,2,2,"heared:1, old:1","{'heared': 1, 'old': 1}"
Silas_Marner,tookey,2,4,"red:1, poor:1, serious:1, unable:1","{'red': 1, 'poor': 1, 'serious': 1, 'unable': 1}"
Tom_Sawyer,alfred,2,1,poor:1,{'poor': 1}
Tom_Sawyer,amy lawrence,1,3,"certain:1, proud:1, glad:1","{'certain': 1, 'proud': 1, 'glad': 1}"
Tom_Sawyer,becky,1,9,"glad:2, impatient:1, certain:1, poor:1, apprehensive:1","{'impatient': 1, 'glad': 2, 'certain': 1, 'poor': 1, 'apprehensive': 1, 'last': 1, 'weak': 1, 'tired': 1}"
Tom_Sawyer,ben,2,1,friendly:1,{'friendly': 1}
Tom_Sawyer,douglas,2,1,kind:1,{'kind': 1}
Tom_Sawyer,finn,2,2,"indifferent:1, handed:1","{'indifferent': 1, 'handed': 1}"
Tom_Sawyer,franklin,2,1,illustrious:1,{'illustrious': 1}
Tom_Sawyer,frazer,2,1,old:1,{'old': 1}
Tom_Sawyer,guy,2,1,poor:1,{'poor': 1}
Tom_Sawyer,harper,1,1,old:1,{'old': 1}
Tom_Sawyer,huck,2,14,"willing:2, silent:2, melancholy:1, poor:1, discreet:1","{'melancholy': 1, 'poor': 1, 'discreet': 1, 'willing': 2, 'good': 1, 'silent': 2, 'irritated': 1, 'ill': 1, 'asleep': 1, 'right': 1, 'rich': 1, 'little': 1}"
Tom_Sawyer,huckleberry,2,2,"idle:1, lawless:1","{'idle': 1, 'lawless': 1}"
Tom_Sawyer,injun joe,2,2,"stolid:1, willing:1","{'stolid': 1, 'willing': 1}"
Tom_Sawyer,jim,2,1,human:1,{'human': 1}
Tom_Sawyer,joe,2,6,"angry:1, little:1, last:1, unselfish:1, dripping:1","{'angry': 1, 'little': 1, 'last': 1, 'unselfish': 1, 'dripping': 1, 'same': 1}"
Tom_Sawyer,mary,1,1,ready:1,{'ready': 1}
Tom_Sawyer,peter,2,2,"sure:1, agreeable:1","{'sure': 1, 'agreeable': 1}"
Tom_Sawyer,polly,1,2,"tender:1, loving:1","{'tender': 1, 'loving': 1}"
Tom_Sawyer,richard,2,2,"old:1, humpbacked:1","{'old': 1, 'humpbacked': 1}"
Tom_Sawyer,robin hood,2,1,poor:1,{'poor': 1}
Tom_Sawyer,sid,2,11,"happy:1, fond:1, asleep:1, afraid:1, awake:1","{'happy': 1, 'fond': 1, 'asleep': 1, 'afraid': 1, 'awake': 1, 'aware': 1, 'miserable': 1, 'satisfied': 1, 'better': 1, 'long': 1, 'sick': 1}"
Tom_Sawyer,tom,2,40,"last:3, happy:2, afraid:2, ready:2, more:1","{'more': 1, 'undressed': 1, 'better': 1, 'restless': 1, 'full': 1, 'happy': 2, 'about': 1, 'harder': 1, 'interested': 1, 'last': 3, 'doubtful': 1, 'perplexed': 1, 'indifferent': 1, 'proud': 1, 'uneasy': 1, 'independent': 1, 'stunned': 1, 'asleep': 1, 'concerned': 1, 'disgusted': 1, 'high': 1, 'comfortable': 1, 'open': 1, 'afraid': 2, 'insecure': 1, 'impatient': 1, 'weak': 1, 'ready': 2, 'alive': 1, 'moderate': 1, 'grateful': 1, 'silent': 1, 'hoarse': 1, 'white': 1, 'great': 1}"
Tom_Sawyer,will,2,2,"own:1, free:1","{'own': 1, 'free': 1}"
Prince_and_the_Pauper,alfred,2,2,"great:1, good:1","{'great': 1, 'good': 1}"
Prince_and_the_Pauper,andrew,2,1,good:1,{'good': 1}
Prince_and_the_Pauper,anne askew,1,1,poor:1,{'poor': 1}
Prince_and_the_Pauper,arthur,2,1,dead:1,{'dead': 1}
Prince_and_the_Pauper,camden,2,1,antiquary:1,{'antiquary': 1}
Prince_and_the_Pauper,canty,1,1,pale:1,{'pale': 1}
Prince_and_the_Pauper,chance,2,2,"coveted:1, sure:1","{'coveted': 1, 'sure': 1}"
Prince_and_the_Pauper,elizabeth,1,1,ready:1,{'ready': 1}
Prince_and_the_Pauper,grace,1,7,"easy:4, usual:1, natural:1, pale:1","{'easy': 4, 'usual': 1, 'natural': 1, 'pale': 1}"
Prince_and_the_Pauper,harry,2,1,old:1,{'old': 1}
Prince_and_the_Pauper,he,2,213,"glad:10, able:10, mad:10, deep:6, awake:6","{'ruffian': 1, 'handed': 3, 'glad': 10, 'deep': 6, 'wise': 2, 'asleep': 4, 'able': 10, 'entertaining': 1, 'proud': 1, 'uneasy': 1, 'confused': 2, 'mad': 10, 'sane': 1, 'worthy': 4, 'free': 4, 'captive': 3, 'loth': 2, 'friendless': 3, 'awake': 6, 'worn': 2, 'little': 2, 'harder': 2, 'lost': 2, 'muscular': 2, 'dangerous': 2, 'capable': 1, 'past': 1, 'cured!--ay': 2, 'mine': 1, 'about': 6, 'patient': 2, 'new': 4, 'delighted': 2, 'encouraged': 2, 'unacquainted': 2, 'ill': 1, 'uncomfortable': 2, 'used': 2, 'unlucky': 1, 'scarlet': 2, 'eager': 2, 'terrified': 2, 'conscious': 2, 'careful': 2, 'hungry': 2, 'tired': 4, 'solitary': 1, 'cold': 2, 'sure': 1, 'lonesome': 2, 'buffeted': 2, 'last': 1, 'warm': 1, 'happy': 1, 'snug': 2, 'comfortable': 2, 'troubled': 2, 'impatient': 2, 'awkward': 2, 'minded': 1, 'safe': 2, 'disappointed': 1, 'unsuccessful': 2, 'heedless': 1, 'large': 2, 'alone': 2, 'jubilant': 2, 'chuckling': 2, 'ready': 1, 'successful': 2, 'dead': 2, 'grateful': 4, 'sorry': 1, 'high': 1, '-': 2, 'powerful': 2, 'perplexed': 1, 'paralysed': 1, 'young': 1, 'surprised': 2, 'kind': 2, 'gentle': 2, 'content': 2, 'despicable': 1, 'thankful': 1, 'quick': 2, 'dumb': 2, 'sleepy': 1, 'inconspicuous': 1, 'veritable': 2, 'royal': 2, 'late': 1, 'fond': 2, 'bent': 2, 'old': 2, 'fifteen': 1}"
Prince_and_the_Pauper,hendon,2,9,"clear:1, perplexed:1, impatient:1, pale:1, alert:1","{'clear': 1, 'perplexed': 1, 'impatient': 1, 'pale': 1, 'alert': 1, 'tranquil': 1, 'sorry': 1, 'moody': 1, 'picturesque': 1}"
Prince_and_the_Pauper,hugh,2,4,"younger:1, old:1, faced:1, late:1","{'younger': 1, 'old': 1, 'faced': 1, 'late': 1}"
Prince_and_the_Pauper,hugo,2,1,poor:1,{'poor': 1}
Prince_and_the_Pauper,humphrey,2,1,grateful:1,{'grateful': 1}
Prince_and_the_Pauper,jane,1,2,little:2,{'little': 2}
Prince_and_the_Pauper,jane grey,1,1,little:1,{'little': 1}
Prince_and_the_Pauper,john,2,1,good:1,{'good': 1}
Prince_and_the_Pauper,marley,2,1,old:1,{'old': 1}
Prince_and_the_Pauper,marlow,2,1,old:1,{'old': 1}
Prince_and_the_Pauper,mary,1,1,holy:1,{'holy': 1}
Prince_and_the_Pauper,mile,2,1,many:1,{'many': 1}
